ano,mes,data,regiao,uf,setor,tipo_ataque,vulnerabilidade,incidentes,impacto_financeiro,tempo_recuperacao,sistemas_afetados,nivel_criticidade,status_resposta
2021,5,2021-05-01,Nordeste,CE,Financeiro,Vazamento,Falha humana,8,1370232.91,94.3,34,Alto,Mitigado
2021,5,2021-05-01,Nordeste,CE,Financeiro,Vazamento,Falha humana,18,1761894.91,54.8,54,Crítico,Em análise
2021,5,2021-05-01,Nordeste,MA,Governo,Vazamento,Sem MFA,14,1285372.52,62.4,72,Alto,Mitigado
2021,5,2021-05-01,Nordeste,PB,Saúde,Ransomware,Falha humana,5,847008.11,116.1,57,Crítico,Em análise
2021,5,2021-05-01,Centro-Oeste,DF,Governo,Ransomware,Falha humana,10,656111.48,39.2,74,Médio,Mitigado
2021,5,2021-05-01,Centro-Oeste,GO,Saúde,Phishing,Sem MFA,13,1308739.1,117.8,38,Crítico,Resolvido
2021,5,2021-05-01,Centro-Oeste,GO,Educação,Vazamento,Falha humana,20,303638.83,64.7,69,Baixo,Em análise
2021,5,2021-05-01,Centro-Oeste,MT,Varejo,DDoS,Sistema desatualizado,16,1916181.45,98.8,58,Crítico,Mitigado
2021,5,2021-05-01,Centro-Oeste,MS,Governo,Phishing,Falha humana,18,253140.81,2.2,36,Crítico,Mitigado
2021,5,2021-05-01,Sudeste,SP,Varejo,Ransomware,Sistema desatualizado,18,1281846.1,16.6,24,Crítico,Mitigado
2021,5,2021-05-01,Sudeste,SP,Saúde,Malware,Sistema desatualizado,13,675850.35,71.7,33,Alto,Resolvido
2021,5,2021-05-01,Sudeste,SP,Varejo,Ransomware,Sistema desatualizado,13,70749.15,46.6,30,Crítico,Mitigado
2021,5,2021-05-01,Sudeste,RJ,Governo,Phishing,Senha fraca,11,1025806.21,20.2,72,Baixo,Mitigado
2021,5,2021-05-01,Sudeste,RJ,Saúde,Phishing,Sistema desatualizado,13,1158879.86,71.7,62,Baixo,Em análise
2021,5,2021-05-01,Sudeste,RJ,Varejo,DDoS,Sem MFA,9,220539.66,73.7,8,Médio,Em análise
2021,5,2021-05-01,Sudeste,RJ,Varejo,DDoS,Sem MFA,12,473964.44,118.4,53,Crítico,Resolvido
2021,5,2021-05-01,Sudeste,MG,Varejo,DDoS,Sem MFA,15,1454999.56,111.1,31,Crítico,Mitigado
2021,5,2021-05-01,Sudeste,MG,Saúde,Phishing,Sistema desatualizado,5,1168137.65,61.3,35,Médio,Resolvido
2021,5,2021-05-01,Sudeste,MG,Governo,Phishing,Senha fraca,10,1568702.45,57.9,41,Baixo,Resolvido
2021,5,2021-05-01,Sudeste,ES,Educação,Phishing,Sistema desatualizado,3,1611643.77,79.2,24,Alto,Em análise
2021,5,2021-05-01,Sudeste,ES,Financeiro,Vazamento,Falha humana,13,1894539.68,22.1,6,Baixo,Mitigado
2021,5,2021-05-01,Sudeste,ES,Financeiro,Phishing,Sem MFA,16,1220749.22,16.2,30,Crítico,Mitigado
2021,5,2021-05-01,Sul,PR,Financeiro,Ransomware,Senha fraca,18,901891.4,3.5,23,Médio,Em análise
2021,5,2021-05-01,Sul,PR,Educação,Vazamento,Senha fraca,8,950934.79,43.1,38,Alto,Mitigado
2021,5,2021-05-01,Sul,SC,Varejo,Vazamento,Sem MFA,5,1513104.09,103.0,28,Alto,Mitigado
2021,5,2021-05-01,Sul,SC,Governo,DDoS,Senha fraca,14,904344.19,112.5,61,Alto,Resolvido
2021,5,2021-05-01,Sul,RS,Saúde,Phishing,Falha humana,11,506238.87,64.9,26,Médio,Mitigado
2021,5,2021-05-01,Sul,RS,Saúde,Vazamento,Falha humana,7,1895464.3,20.9,32,Crítico,Resolvido
2021,6,2021-06-01,Norte,AM,Varejo,Malware,Falha humana,14,1047651.31,84.5,8,Baixo,Mitigado
2021,6,2021-06-01,Norte,PA,Educação,Ransomware,Sistema desatualizado,10,263478.52,56.0,56,Crítico,Em análise
2021,6,2021-06-01,Norte,PA,Saúde,Malware,Sem MFA,18,560096.15,89.3,45,Alto,Resolvido
2021,6,2021-06-01,Norte,RO,Governo,Malware,Sem MFA,10,1505537.54,111.0,56,Médio,Em análise
2021,6,2021-06-01,Norte,TO,Varejo,Phishing,Falha humana,9,455290.11,101.7,69,Médio,Resolvido
2021,6,2021-06-01,Nordeste,BA,Governo,Ransomware,Senha fraca,15,409488.45,96.6,66,Baixo,Em análise
2021,6,2021-06-01,Nordeste,BA,Governo,Ransomware,Senha fraca,11,346176.54,62.7,36,Crítico,Em análise
2021,6,2021-06-01,Nordeste,PE,Financeiro,DDoS,Sistema desatualizado,12,1195822.46,67.1,57,Alto,Resolvido
2021,6,2021-06-01,Nordeste,PE,Financeiro,Vazamento,Senha fraca,13,698869.72,91.9,51,Alto,Mitigado
2021,6,2021-06-01,Nordeste,CE,Varejo,Malware,Sem MFA,18,791324.04,17.4,63,Alto,Em análise
2021,6,2021-06-01,Nordeste,CE,Varejo,Phishing,Sem MFA,12,434590.61,111.2,5,Alto,Em análise
2021,6,2021-06-01,Nordeste,MA,Governo,Vazamento,Sem MFA,14,1952093.24,82.3,32,Médio,Resolvido
2021,6,2021-06-01,Nordeste,PB,Governo,Vazamento,Senha fraca,13,1576513.93,24.5,21,Médio,Resolvido
2021,6,2021-06-01,Centro-Oeste,DF,Varejo,Vazamento,Senha fraca,11,99620.3,108.4,34,Alto,Mitigado
2021,6,2021-06-01,Centro-Oeste,GO,Varejo,Phishing,Sistema desatualizado,15,931166.93,62.6,23,Crítico,Mitigado
2021,6,2021-06-01,Centro-Oeste,GO,Educação,Vazamento,Sem MFA,11,62203.01,69.6,77,Baixo,Mitigado
2021,6,2021-06-01,Centro-Oeste,MT,Saúde,Malware,Sem MFA,13,1272569.48,70.7,11,Médio,Resolvido
2021,6,2021-06-01,Centro-Oeste,MS,Saúde,Malware,Sem MFA,6,1251856.79,93.6,57,Médio,Mitigado
2021,6,2021-06-01,Sudeste,SP,Saúde,DDoS,Sistema desatualizado,5,1300900.27,66.7,49,Médio,Em análise
2021,6,2021-06-01,Sudeste,SP,Educação,Ransomware,Senha fraca,17,1902810.83,6.8,75,Médio,Mitigado
2021,6,2021-06-01,Sudeste,SP,Governo,Phishing,Falha humana,12,954305.42,117.5,21,Médio,Mitigado
2021,6,2021-06-01,Sudeste,RJ,Educação,DDoS,Sem MFA,18,114262.71,77.4,6,Baixo,Em análise
2021,6,2021-06-01,Sudeste,RJ,Saúde,Malware,Sistema desatualizado,7,626328.44,28.1,78,Alto,Resolvido
2021,6,2021-06-01,Sudeste,RJ,Financeiro,Malware,Sistema desatualizado,19,580767.32,86.5,53,Baixo,Mitigado
2021,6,2021-06-01,Sudeste,RJ,Saúde,DDoS,Senha fraca,4,446941.5,11.5,39,Crítico,Mitigado
2021,6,2021-06-01,Sudeste,MG,Governo,Malware,Sistema desatualizado,10,572891.7,17.0,4,Crítico,Mitigado
2021,6,2021-06-01,Sudeste,MG,Varejo,Phishing,Senha fraca,13,1040236.35,10.2,42,Baixo,Em análise
2021,6,2021-06-01,Sudeste,MG,Saúde,Ransomware,Sem MFA,8,799827.47,54.1,67,Alto,Mitigado
2021,6,2021-06-01,Sudeste,ES,Saúde,DDoS,Falha humana,18,830670.65,115.9,2,Crítico,Mitigado
2021,6,2021-06-01,Sudeste,ES,Governo,DDoS,Sistema desatualizado,8,750919.88,37.6,72,Baixo,Mitigado
2021,6,2021-06-01,Sudeste,ES,Financeiro,Ransomware,Senha fraca,10,371887.48,34.6,49,Baixo,Em análise
2021,6,2021-06-01,Sul,PR,Varejo,Vazamento,Sem MFA,9,1764326.69,115.7,46,Crítico,Em análise
2021,6,2021-06-01,Sul,PR,Educação,DDoS,Falha humana,9,1039424.42,43.0,26,Baixo,Mitigado
2021,6,2021-06-01,Sul,SC,Financeiro,Ransomware,Senha fraca,15,1280352.22,71.1,2,Baixo,Em análise
2021,6,2021-06-01,Sul,SC,Varejo,DDoS,Senha fraca,14,1800165.69,18.2,73,Crítico,Em análise
2021,6,2021-06-01,Sul,RS,Saúde,Phishing,Sem MFA,18,1220258.49,22.8,23,Baixo,Resolvido
2021,6,2021-06-01,Sul,RS,Varejo,Vazamento,Senha fraca,8,1282875.83,51.9,3,Baixo,Em análise
2021,7,2021-07-01,Norte,AM,Financeiro,Malware,Falha humana,12,1520130.52,4.0,4,Baixo,Mitigado
2021,7,2021-07-01,Norte,PA,Saúde,Vazamento,Sem MFA,1,1097252.02,12.3,76,Médio,Resolvido
2021,7,2021-07-01,Norte,PA,Governo,Phishing,Senha fraca,11,787657.19,13.5,52,Alto,Resolvido
2021,7,2021-07-01,Norte,RO,Financeiro,Malware,Sistema desatualizado,11,844146.0,115.2,15,Crítico,Resolvido
2021,7,2021-07-01,Norte,TO,Financeiro,Ransomware,Senha fraca,6,1317747.69,41.2,54,Crítico,Em análise
2021,7,2021-07-01,Nordeste,BA,Financeiro,Phishing,Sistema desatualizado,10,872201.54,56.5,40,Crítico,Em análise
2021,7,2021-07-01,Nordeste,BA,Financeiro,Vazamento,Falha humana,12,1024925.54,67.2,46,Crítico,Em análise
2021,7,2021-07-01,Nordeste,PE,Financeiro,Malware,Sistema desatualizado,15,1087938.91,59.0,27,Crítico,Em análise
2021,7,2021-07-01,Nordeste,PE,Saúde,Vazamento,Senha fraca,12,1762054.66,25.2,58,Alto,Mitigado
2021,7,2021-07-01,Nordeste,CE,Varejo,DDoS,Sem MFA,7,1140963.68,106.4,22,Baixo,Resolvido
2021,7,2021-07-01,Nordeste,CE,Financeiro,Ransomware,Senha fraca,14,260427.79,111.0,8,Crítico,Em análise
2021,7,2021-07-01,Nordeste,MA,Governo,Phishing,Sem MFA,14,872936.09,5.7,18,Crítico,Mitigado
2021,7,2021-07-01,Nordeste,PB,Educação,Phishing,Falha humana,15,34928.35,46.4,66,Crítico,Em análise
2021,7,2021-07-01,Centro-Oeste,DF,Financeiro,Malware,Falha humana,10,1025528.13,108.3,13,Alto,Mitigado
2021,7,2021-07-01,Centro-Oeste,GO,Financeiro,Ransomware,Falha humana,13,1466269.02,30.4,58,Baixo,Mitigado
2021,7,2021-07-01,Centro-Oeste,GO,Educação,Phishing,Senha fraca,13,1361612.2,31.2,57,Alto,Mitigado
2021,7,2021-07-01,Centro-Oeste,MT,Educação,Malware,Sistema desatualizado,14,1208807.43,68.4,50,Baixo,Resolvido
2021,7,2021-07-01,Centro-Oeste,MS,Educação,Malware,Falha humana,17,24980.85,47.0,41,Crítico,Mitigado
2021,7,2021-07-01,Sudeste,SP,Saúde,Vazamento,Falha humana,20,345539.42,61.1,22,Baixo,Resolvido
2021,7,2021-07-01,Sudeste,SP,Governo,Vazamento,Senha fraca,10,1093212.83,80.6,62,Baixo,Mitigado
2021,7,2021-07-01,Sudeste,SP,Saúde,DDoS,Sistema desatualizado,11,154648.81,80.5,34,Crítico,Em análise
2021,7,2021-07-01,Sudeste,RJ,Varejo,Malware,Sistema desatualizado,13,420109.69,106.9,15,Baixo,Em análise
2021,7,2021-07-01,Sudeste,RJ,Financeiro,DDoS,Sistema desatualizado,14,1794022.63,76.2,26,Médio,Resolvido
2021,7,2021-07-01,Sudeste,RJ,Varejo,Phishing,Senha fraca,12,1222997.31,69.3,6,Médio,Resolvido
2021,7,2021-07-01,Sudeste,RJ,Financeiro,Malware,Sem MFA,9,1775480.64,45.0,51,Médio,Mitigado
2021,7,2021-07-01,Sudeste,MG,Saúde,Vazamento,Sistema desatualizado,10,1214260.44,78.2,15,Médio,Mitigado
2021,7,2021-07-01,Sudeste,MG,Financeiro,Vazamento,Sem MFA,8,94700.48,10.8,23,Alto,Mitigado
2021,7,2021-07-01,Sudeste,MG,Saúde,Malware,Sem MFA,8,1692971.11,52.2,31,Baixo,Mitigado
2021,7,2021-07-01,Sudeste,ES,Varejo,Vazamento,Senha fraca,12,1414038.42,85.1,7,Baixo,Mitigado
2021,7,2021-07-01,Sudeste,ES,Financeiro,Ransomware,Senha fraca,13,194502.26,30.4,27,Médio,Em análise
2021,7,2021-07-01,Sudeste,ES,Saúde,Malware,Senha fraca,21,73177.97,22.0,46,Alto,Mitigado
2021,7,2021-07-01,Sul,PR,Governo,DDoS,Senha fraca,10,663060.27,17.7,78,Crítico,Resolvido
2021,7,2021-07-01,Sul,PR,Financeiro,DDoS,Senha fraca,9,1986788.04,99.1,49,Crítico,Em análise
2021,7,2021-07-01,Sul,SC,Financeiro,DDoS,Falha humana,10,1251704.1,108.8,47,Alto,Resolvido
2021,7,2021-07-01,Sul,SC,Governo,Phishing,Sem MFA,9,600540.87,105.8,44,Crítico,Em análise
2021,7,2021-07-01,Sul,RS,Educação,Phishing,Senha fraca,9,186619.86,36.3,57,Alto,Em análise
2021,7,2021-07-01,Sul,RS,Saúde,Malware,Senha fraca,13,1332261.06,101.4,8,Alto,Resolvido
2021,8,2021-08-01,Norte,AM,Saúde,DDoS,Sistema desatualizado,12,1839850.36,8.6,8,Alto,Em análise
2021,8,2021-08-01,Norte,PA,Financeiro,Malware,Sem MFA,8,1117113.68,29.9,34,Crítico,Resolvido
2021,8,2021-08-01,Norte,PA,Varejo,Phishing,Sem MFA,11,1221583.32,26.9,8,Médio,Resolvido
2021,8,2021-08-01,Norte,RO,Saúde,DDoS,Falha humana,14,893134.14,49.1,30,Crítico,Mitigado
2021,8,2021-08-01,Norte,TO,Educação,Phishing,Falha humana,12,414027.41,57.8,7,Baixo,Resolvido
2021,8,2021-08-01,Nordeste,BA,Governo,Malware,Senha fraca,11,1591852.8,25.3,19,Baixo,Em análise
2021,8,2021-08-01,Nordeste,BA,Varejo,Phishing,Sistema desatualizado,8,1463156.23,35.2,61,Alto,Em análise
2021,8,2021-08-01,Nordeste,PE,Financeiro,Phishing,Falha humana,9,1734373.31,109.3,48,Crítico,Mitigado
2021,8,2021-08-01,Nordeste,PE,Educação,Ransomware,Falha humana,14,1070714.34,54.2,31,Médio,Resolvido
2021,8,2021-08-01,Nordeste,CE,Educação,DDoS,Sem MFA,11,697084.95,50.0,39,Baixo,Mitigado
2021,8,2021-08-01,Nordeste,CE,Saúde,Malware,Falha humana,11,557286.05,18.7,26,Baixo,Mitigado
2021,8,2021-08-01,Nordeste,MA,Varejo,Ransomware,Sistema desatualizado,16,847355.99,25.9,21,Médio,Mitigado
2021,8,2021-08-01,Nordeste,PB,Educação,Phishing,Sem MFA,16,171904.63,52.7,27,Baixo,Mitigado
2021,8,2021-08-01,Centro-Oeste,DF,Varejo,DDoS,Senha fraca,14,1492579.39,2.3,12,Alto,Em análise
2021,8,2021-08-01,Centro-Oeste,GO,Governo,Vazamento,Falha humana,14,240757.49,41.1,33,Alto,Em análise
2021,8,2021-08-01,Centro-Oeste,GO,Governo,Ransomware,Sistema desatualizado,15,640051.92,13.8,50,Baixo,Resolvido
2021,8,2021-08-01,Centro-Oeste,MT,Governo,Vazamento,Sistema desatualizado,8,245209.1,46.4,76,Alto,Resolvido
2021,8,2021-08-01,Centro-Oeste,MS,Varejo,Phishing,Sem MFA,18,1746108.17,93.4,24,Alto,Resolvido
2021,8,2021-08-01,Sudeste,SP,Saúde,Ransomware,Senha fraca,14,1235099.22,84.9,35,Médio,Em análise
2021,8,2021-08-01,Sudeste,SP,Varejo,Ransomware,Falha humana,10,1729901.61,79.8,66,Crítico,Resolvido
2021,8,2021-08-01,Sudeste,SP,Governo,Phishing,Sem MFA,14,1786815.47,98.9,66,Alto,Resolvido
2021,8,2021-08-01,Sudeste,RJ,Governo,Vazamento,Senha fraca,15,1269928.41,100.4,43,Baixo,Em análise
2021,8,2021-08-01,Sudeste,RJ,Financeiro,Vazamento,Sistema desatualizado,14,1158426.34,80.3,16,Médio,Resolvido
2021,8,2021-08-01,Sudeste,RJ,Saúde,Vazamento,Sem MFA,10,1541073.57,47.2,25,Crítico,Em análise
2021,8,2021-08-01,Sudeste,RJ,Saúde,Vazamento,Senha fraca,14,562966.9,89.6,42,Crítico,Resolvido
2021,8,2021-08-01,Sudeste,MG,Varejo,Malware,Senha fraca,10,484526.59,33.0,21,Baixo,Em análise
2021,8,2021-08-01,Sudeste,MG,Educação,Ransomware,Sem MFA,13,354209.08,56.2,62,Crítico,Em análise
2021,8,2021-08-01,Sudeste,MG,Financeiro,Vazamento,Sistema desatualizado,17,1694234.03,101.2,46,Médio,Em análise
2021,8,2021-08-01,Sudeste,ES,Governo,Ransomware,Senha fraca,14,1207706.14,73.7,78,Baixo,Mitigado
2021,8,2021-08-01,Sudeste,ES,Saúde,DDoS,Sistema desatualizado,11,635850.82,116.4,52,Alto,Mitigado
2021,8,2021-08-01,Sudeste,ES,Saúde,DDoS,Sistema desatualizado,10,612872.51,49.5,55,Crítico,Resolvido
2021,8,2021-08-01,Sul,PR,Financeiro,Phishing,Falha humana,16,724819.27,12.7,25,Crítico,Em análise
2021,8,2021-08-01,Sul,PR,Educação,Vazamento,Sem MFA,10,1422471.89,43.5,69,Baixo,Mitigado
2021,8,2021-08-01,Sul,SC,Saúde,Malware,Falha humana,13,613065.32,21.8,79,Médio,Em análise
2021,8,2021-08-01,Sul,SC,Governo,Phishing,Sem MFA,18,1083312.4,19.2,8,Baixo,Resolvido
2021,8,2021-08-01,Sul,RS,Educação,Ransomware,Sem MFA,11,949212.25,48.0,16,Alto,Mitigado
2021,8,2021-08-01,Sul,RS,Financeiro,Ransomware,Senha fraca,10,1510152.45,51.2,14,Médio,Mitigado
2021,9,2021-09-01,Norte,AM,Saúde,DDoS,Sem MFA,13,795110.55,103.9,50,Crítico,Resolvido
2021,9,2021-09-01,Norte,PA,Governo,Phishing,Senha fraca,14,1520637.22,23.7,42,Baixo,Em análise
2021,9,2021-09-01,Norte,PA,Varejo,Vazamento,Sistema desatualizado,8,271121.86,118.4,51,Médio,Em análise
2021,9,2021-09-01,Norte,RO,Educação,Phishing,Sistema desatualizado,9,1392171.49,33.5,21,Médio,Resolvido
2021,9,2021-09-01,Norte,TO,Varejo,Ransomware,Sem MFA,12,1685112.08,20.6,25,Médio,Resolvido
2021,9,2021-09-01,Nordeste,BA,Educação,Phishing,Sem MFA,13,1620630.14,23.9,57,Alto,Resolvido
2021,9,2021-09-01,Nordeste,BA,Varejo,Phishing,Sem MFA,15,1292492.3,74.6,60,Crítico,Mitigado
2021,9,2021-09-01,Nordeste,PE,Governo,Malware,Sem MFA,14,1546374.36,2.8,12,Crítico,Mitigado
2021,9,2021-09-01,Nordeste,PE,Educação,DDoS,Sem MFA,13,1127851.9,102.0,52,Médio,Em análise
2021,9,2021-09-01,Nordeste,CE,Saúde,Vazamento,Sistema desatualizado,14,1040496.19,22.1,45,Baixo,Em análise
2021,9,2021-09-01,Nordeste,CE,Financeiro,Malware,Sem MFA,12,1348249.96,14.3,28,Médio,Mitigado
2021,9,2021-09-01,Nordeste,MA,Governo,Ransomware,Sistema desatualizado,12,1081977.62,44.8,55,Crítico,Resolvido
2021,9,2021-09-01,Nordeste,PB,Varejo,Vazamento,Sem MFA,11,1260602.54,15.1,12,Alto,Resolvido
2021,9,2021-09-01,Centro-Oeste,DF,Financeiro,Ransomware,Falha humana,11,729751.06,96.1,12,Alto,Em análise
2021,9,2021-09-01,Centro-Oeste,GO,Governo,Vazamento,Senha fraca,15,598260.03,3.8,14,Alto,Mitigado
2021,9,2021-09-01,Centro-Oeste,GO,Varejo,Vazamento,Senha fraca,13,506870.0,76.9,68,Alto,Resolvido
2021,9,2021-09-01,Centro-Oeste,MT,Educação,Ransomware,Senha fraca,15,1582677.11,58.7,70,Médio,Mitigado
2021,9,2021-09-01,Centro-Oeste,MS,Educação,DDoS,Falha humana,19,1879216.78,17.4,28,Alto,Em análise
2021,9,2021-09-01,Sudeste,SP,Saúde,Vazamento,Sem MFA,8,1664576.77,21.9,48,Alto,Em análise
2021,9,2021-09-01,Sudeste,SP,Saúde,DDoS,Falha humana,5,1046830.47,4.5,13,Baixo,Mitigado
2021,9,2021-09-01,Sudeste,SP,Varejo,Vazamento,Falha humana,11,895383.96,44.0,6,Médio,Resolvido
2021,9,2021-09-01,Sudeste,RJ,Governo,Ransomware,Sistema desatualizado,12,1431016.95,8.3,18,Baixo,Resolvido
2021,9,2021-09-01,Sudeste,RJ,Educação,DDoS,Senha fraca,9,1819152.63,9.8,65,Crítico,Mitigado
2021,9,2021-09-01,Sudeste,RJ,Varejo,DDoS,Senha fraca,17,1276403.73,94.9,70,Médio,Resolvido
2021,9,2021-09-01,Sudeste,RJ,Saúde,Malware,Falha humana,12,1482462.63,72.2,35,Crítico,Resolvido
2021,9,2021-09-01,Sudeste,MG,Governo,Malware,Falha humana,14,270884.79,89.1,42,Alto,Resolvido
2021,9,2021-09-01,Sudeste,MG,Saúde,DDoS,Falha humana,16,402369.6,17.8,2,Médio,Resolvido
2021,9,2021-09-01,Sudeste,MG,Saúde,Ransomware,Senha fraca,8,1630586.51,79.3,8,Alto,Resolvido
2021,9,2021-09-01,Sudeste,ES,Saúde,Phishing,Falha humana,10,1747302.25,68.1,5,Alto,Mitigado
2021,9,2021-09-01,Sudeste,ES,Educação,Malware,Falha humana,17,1140520.48,99.5,63,Baixo,Resolvido
2021,9,2021-09-01,Sudeste,ES,Governo,Ransomware,Sem MFA,12,1153726.87,47.9,13,Alto,Resolvido
2021,9,2021-09-01,Sul,PR,Educação,Phishing,Senha fraca,15,327709.96,106.5,5,Baixo,Resolvido
2021,9,2021-09-01,Sul,PR,Educação,Malware,Sistema desatualizado,12,142510.94,45.2,42,Crítico,Resolvido
2021,9,2021-09-01,Sul,SC,Educação,Phishing,Sistema desatualizado,11,1227310.83,40.4,63,Médio,Resolvido
2021,9,2021-09-01,Sul,SC,Financeiro,Ransomware,Senha fraca,10,183157.43,77.4,53,Baixo,Em análise
2021,9,2021-09-01,Sul,RS,Varejo,Phishing,Sistema desatualizado,19,517866.76,60.6,30,Médio,Em análise
2021,9,2021-09-01,Sul,RS,Financeiro,Vazamento,Sistema desatualizado,11,220529.13,11.5,6,Alto,Mitigado
2021,10,2021-10-01,Norte,AM,Educação,Malware,Falha humana,11,1176126.2,51.7,71,Baixo,Mitigado
2021,10,2021-10-01,Norte,PA,Educação,Ransomware,Sistema desatualizado,18,1680855.25,51.9,74,Alto,Mitigado
2021,10,2021-10-01,Norte,PA,Financeiro,Vazamento,Falha humana,13,738778.51,18.4,28,Baixo,Em análise
2021,10,2021-10-01,Norte,RO,Educação,Phishing,Falha humana,12,323649.18,112.8,1,Baixo,Mitigado
2021,10,2021-10-01,Norte,TO,Educação,Phishing,Sistema desatualizado,8,468562.66,68.0,59,Crítico,Resolvido
2021,10,2021-10-01,Nordeste,BA,Educação,Phishing,Falha humana,18,933940.49,35.1,20,Crítico,Resolvido
2021,10,2021-10-01,Nordeste,BA,Saúde,Vazamento,Senha fraca,12,1511699.02,25.3,13,Alto,Em análise
2021,10,2021-10-01,Nordeste,PE,Financeiro,Phishing,Falha humana,11,1033380.67,68.8,22,Crítico,Em análise
2021,10,2021-10-01,Nordeste,PE,Financeiro,Vazamento,Sem MFA,11,1868477.73,51.1,73,Crítico,Resolvido
2021,10,2021-10-01,Nordeste,CE,Saúde,Malware,Senha fraca,11,268560.5,21.5,36,Médio,Em análise
2021,10,2021-10-01,Nordeste,CE,Educação,Vazamento,Falha humana,17,915282.34,86.8,48,Crítico,Em análise
2021,10,2021-10-01,Nordeste,MA,Varejo,DDoS,Sem MFA,11,1219300.54,2.1,23,Médio,Mitigado
2021,10,2021-10-01,Nordeste,PB,Governo,Ransomware,Sistema desatualizado,12,1029982.26,62.6,4,Médio,Resolvido
2021,10,2021-10-01,Centro-Oeste,DF,Educação,Vazamento,Sistema desatualizado,15,1604761.73,8.8,74,Crítico,Em análise
2021,10,2021-10-01,Centro-Oeste,GO,Financeiro,Ransomware,Sistema desatualizado,15,1323217.61,30.8,1,Médio,Em análise
2021,10,2021-10-01,Centro-Oeste,GO,Varejo,Phishing,Sistema desatualizado,16,1065374.58,83.6,72,Crítico,Resolvido
2021,10,2021-10-01,Centro-Oeste,MT,Financeiro,Malware,Sem MFA,11,1860568.92,111.3,44,Médio,Mitigado
2021,10,2021-10-01,Centro-Oeste,MS,Financeiro,Malware,Sistema desatualizado,16,115381.33,78.9,9,Médio,Mitigado
2021,10,2021-10-01,Sudeste,SP,Varejo,Ransomware,Sem MFA,9,1019724.66,115.3,41,Médio,Em análise
2021,10,2021-10-01,Sudeste,SP,Educação,Phishing,Falha humana,18,913515.32,96.9,31,Baixo,Em análise
2021,10,2021-10-01,Sudeste,SP,Governo,Ransomware,Falha humana,11,251034.95,19.5,7,Médio,Em análise
2021,10,2021-10-01,Sudeste,RJ,Saúde,Ransomware,Sistema desatualizado,10,1761917.33,106.9,23,Alto,Em análise
2021,10,2021-10-01,Sudeste,RJ,Governo,Malware,Sem MFA,14,1321735.22,34.2,52,Alto,Mitigado
2021,10,2021-10-01,Sudeste,RJ,Educação,Vazamento,Senha fraca,7,1966286.83,79.9,18,Médio,Mitigado
2021,10,2021-10-01,Sudeste,RJ,Educação,Ransomware,Sistema desatualizado,7,1766183.17,43.7,73,Baixo,Mitigado
2021,10,2021-10-01,Sudeste,MG,Varejo,Malware,Falha humana,17,1352779.81,46.1,47,Baixo,Em análise
2021,10,2021-10-01,Sudeste,MG,Saúde,Vazamento,Sistema desatualizado,11,1897718.13,42.4,63,Baixo,Mitigado
2021,10,2021-10-01,Sudeste,MG,Saúde,Ransomware,Sem MFA,14,1089115.29,54.6,23,Alto,Mitigado
2021,10,2021-10-01,Sudeste,ES,Saúde,Phishing,Falha humana,12,467450.64,76.9,14,Baixo,Em análise
2021,10,2021-10-01,Sudeste,ES,Financeiro,Malware,Sem MFA,14,1698885.17,95.0,4,Crítico,Em análise
2021,10,2021-10-01,Sudeste,ES,Saúde,Ransomware,Falha humana,15,1657990.38,79.8,50,Médio,Em análise
2021,10,2021-10-01,Sul,PR,Educação,Ransomware,Sistema desatualizado,9,1107919.76,114.7,62,Baixo,Mitigado
2021,10,2021-10-01,Sul,PR,Governo,Phishing,Senha fraca,16,1046963.8,77.1,38,Alto,Em análise
2021,10,2021-10-01,Sul,SC,Governo,Malware,Sem MFA,12,1944808.3,31.7,72,Alto,Resolvido
2021,10,2021-10-01,Sul,SC,Varejo,Phishing,Senha fraca,20,1532721.13,36.0,72,Alto,Mitigado
2021,10,2021-10-01,Sul,RS,Financeiro,DDoS,Falha humana,11,1849702.34,58.8,78,Crítico,Em análise
2021,10,2021-10-01,Sul,RS,Financeiro,Vazamento,Senha fraca,10,1832920.38,116.5,65,Baixo,Resolvido
2021,11,2021-11-01,Norte,AM,Financeiro,Malware,Senha fraca,15,1984046.61,54.1,35,Alto,Resolvido
2021,11,2021-11-01,Norte,PA,Governo,Ransomware,Sistema desatualizado,17,187158.17,24.5,64,Médio,Mitigado
2021,11,2021-11-01,Norte,PA,Saúde,Phishing,Senha fraca,23,1571242.76,76.1,17,Médio,Mitigado
2021,11,2021-11-01,Norte,RO,Educação,DDoS,Falha humana,18,1063245.75,97.3,74,Médio,Mitigado
2021,11,2021-11-01,Norte,TO,Saúde,Vazamento,Senha fraca,14,1515793.41,76.7,47,Crítico,Resolvido
2021,11,2021-11-01,Nordeste,BA,Educação,Vazamento,Sem MFA,13,1385829.02,119.5,29,Baixo,Em análise
2021,11,2021-11-01,Nordeste,BA,Governo,Malware,Sem MFA,7,678438.9,112.6,65,Baixo,Em análise
2021,11,2021-11-01,Nordeste,PE,Governo,Ransomware,Sistema desatualizado,14,1299685.49,5.9,73,Crítico,Mitigado
2021,11,2021-11-01,Nordeste,PE,Governo,Phishing,Sem MFA,14,768117.15,65.5,74,Alto,Resolvido
2021,11,2021-11-01,Nordeste,CE,Financeiro,Vazamento,Senha fraca,14,1405400.66,74.9,39,Crítico,Mitigado
